rk,conf,adjoe,oe_rank,adjde,de_rank,barthag,barthag_rank,sos,nconf_sos,conf_sos,proj_sos,proj_nconf_sos,proj_conf_sos,elite_sos,elite_nconf_sos,opp_oe,opp_de,proj_opp_oe,proj_opp_de,conf_adj_oe,conf_adj_de,qual_o,qual_d,qual_barthag,qual_games,fun,conf_pf,conf_pa,conf_poss,conf_oe,conf_de,conf_win%,wab,wab_rk,fun_rk,adjt,Year,Team,qual_games_ratio
11,WCC,123.34977566460242,13,96.50583994670392,28,0.9438709396522481,11,0.6421031933488438,0.6615152949156768,0.6034967562785636,0.6421031933488438,0.6615152949156768,0.6034967562785636,0.7389023355123379,0.712452075660096,110.61573831972524,103.47527203148616,110.61573831972524,103.47527203148616,124.80453533090251,99.31102161882833,130.88210435715635,102.8745848822256,0.9409798472486629,10,-0.0670140524299212,1583.0,1273.0,1271.9875000000004,1.2445090851914815,1.0007959983883485,0.7777777777777778,2.700874673265089,33,321,70.22041772689995,2025,gonzaga,0.30303030303030304
12,B10,123.5577157337307,12,96.81146451736477,32,0.9429639227290835,12,0.7214772903968237,0.5001276734444968,0.8274232229328495,0.7279364758613496,0.5001276734444968,0.8274232229328495,0.6497054695664456,0.8076578341973506,112.99486051954962,101.82945838090599,113.10335680673312,101.53149659843187,123.36645265020108,95.48050357896241,138.6215745612072,106.4559040008712,0.9541827322891681,12,0.0023101853111892057,1589.0,1430.0,1376.075,1.1547335719346692,1.03918754428356,0.65,5.5560071055387255,11,169,67.63555918807872,2025,wisconsin,0.36363636363636365
13,B10,116.68373428416348,39,91.69875777647377,6,0.941089596194922,13,0.7265786843386007,0.5123873727524336,0.8370364871931064,0.733135812774557,0.5123873727524336,0.8370364871931064,0.653392323524116,0.8250215673181411,113.17477081999817,101.65611642053209,113.48940551434237,101.50930878711252,119.46703513868127,90.33420410184745,119.27237201387473,90.90851995383248,0.95782728043828,14,0.08687992080472029,1544.0,1330.0,1369.0750000000003,1.1277687489728465,0.9714588316929311,0.85,8.068988103095583,7,23,67.92467666831091,2025,michigan-state,0.4375
14,B12,125.42448359904535,7,99.13560629349061,54,0.9373195443906092,14,0.702371039382772,0.3857040685433184,0.8502694196856255,0.702371039382772,0.3857040685433184,0.8502694196856255,0.6490085315925733,0.890560907561218,111.52085552267201,101.05869438707198,111.52085552267201,101.05869438707198,126.70257123797812,98.35429211178302,132.01121231445006,107.29970310372218,0.9155605080142497,12,0.001066799149591846,1580.0,1461.0,1375.4249999999997,1.1487358452841852,1.0622171328861991,0.7,4.720422078603614,21,175,67.28549799133094,2025,brigham-young,0.36363636363636365
15,BE,112.24003704279514,76,88.99916365944694,2,0.9351207079355531,15,0.6797445517774018,0.5296871752563723,0.7477051638499144,0.6858382697296054,0.5296871752563723,0.7477051638499144,0.7208866470799284,0.8266082932637034,111.32046625933168,102.57448522126226,111.4943242189303,102.44015481665586,110.46561694070954,88.05157234533112,121.0118528145401,97.0086309869815,0.9270692738267826,10,0.08180181961046806,1496.0,1297.0,1406.9,1.0633307271305708,0.9218849953799132,0.9,7.247881671740934,8,26,70.20722453080447,2025,st-johns-ny,0.30303030303030304
16,SEC,127.06822455917862,4,100.91173435300644,78,0.9340415638111188,16,0.6829984063562525,0.3782195285160879,0.8758943351690822,0.6829984063562525,0.3782195285160879,0.8758943351690822,0.6373174005029142,0.8650490645477817,112.09341308116403,102.03382825208033,112.09341308116403,102.03382825208033,129.6452995153526,99.41369123337144,134.589223577161,106.66939317477905,0.9354550045046026,17,-0.03881381253134997,1486.0,1390.0,1254.7625000000003,1.1842878632410514,1.1077793606359767,0.5555555555555556,2.988085552724644,30,278,68.1861261635284,2025,missouri,0.5151515151515151
17,SEC,124.0235800806727,11,98.87002837739621,50,0.9312885949480545,17,0.7647112862156674,0.5676378117973235,0.8910396839737188,0.7647112862156674,0.5676378117973235,0.8910396839737188,0.5653433212829787,0.73567978778954,115.93729808356183,99.9915865325991,115.93729808356183,99.9915865325991,127.20544789275606,100.65235562358001,137.17657519302895,111.18086494378615,0.9180597974473572,21,0.03241635467950754,1503.0,1460.0,1294.9875,1.1606289636000349,1.1274240098842654,0.5555555555555556,5.5106367256521995,12,100,70.92732226202641,2025,kentucky,0.6363636363636364
18,B10,124.97685959812765,9,99.92348305591642,68,0.9290920026291374,18,0.7846768385791129,0.6692388024939686,0.8408227286973421,0.7846768385791129,0.6692388024939686,0.8408227286973421,0.615929014842031,0.6691353332463241,114.87654147131074,100.1809941294936,114.87654147131074,100.1809941294936,126.73552885019585,98.45537885787594,140.7478372754036,114.93421742736871,0.9113325106057741,15,-0.01835957908328789,1578.0,1423.0,1336.6875,1.1805302286435686,1.064571936222939,0.65,4.2129851412210275,23,227,65.09810151396404,2025,purdue,0.45454545454545453
19,ACC,118.46792915311234,24,94.78471019871331,15,0.9285676893763125,19,0.6907564794641727,0.622596664697718,0.7130153046622205,0.6992801191881948,0.622596664697718,0.7130153046622205,0.7011270405780047,0.7220715976466965,111.74175014158615,102.50309784022988,112.2360316495369,102.17683782272223,121.45866243085938,93.03171585246761,142.4120273728162,117.9845957705003,0.8969660470285058,9,0.04358965610762977,1600.0,1344.0,1372.95,1.1653738300739285,0.9789140172620998,0.9,5.5821041999185415,10,72,69.02427707197491,2025,louisville,0.2727272727272727
20,B12,116.12202879510158,44,93.06651811735873,10,0.9272545614243904,20,0.7833537603891172,0.645730747385861,0.8512257302544948,0.7833537603891172,0.645730747385861,0.8512257302544948,0.5832658601668589,0.6802994947423505,115.02349556652607,99.15424006022587,115.02349556652607,99.15424006022587,115.62824230849769,92.42741792736474,115.83063870494269,94.59444477188818,0.9112585163423479,15,-0.006351508901062841,1469.0,1378.0,1383.05,1.062145258667438,0.9963486497234374,0.55,4.044322372181326,25,195,68.37826251861088,2025,kansas,0.45454545454545453
21,ACC,118.3921978688081,26,94.92343755305795,17,0.9269475998737495,21,0.6667786420482874,0.5682907371046604,0.6985698518512922,0.6667786420482874,0.5682907371046604,0.6985698518512922,0.7363418152998407,0.7846947358509836,111.04001878862033,103.0126187698061,111.04001878862033,103.0126187698061,121.20238009427915,95.46205452084635,123.31757063138308,99.35664848757715,0.9230509337228792,7,0.03177367142592458,1514.0,1290.0,1299.4625,1.165097107457891,0.9927181430783881,0.9,4.850396454562998,18,104,64.32936927956922,2025,clemson,0.21212121212121213
22,SEC,115.77845400551928,49,93.26371819848902,11,0.9232143913093649,22,0.7743697845755267,0.6302869523201025,0.8740914332720516,0.7743697845755267,0.6302869523201025,0.8740914332720516,0.6009522004543508,0.7308291990811752,114.81442860105537,99.8136878550667,114.81442860105537,99.8136878550667,116.45028671566018,94.06656846023539,127.8483350148448,103.48622638417363,0.9191735555586638,16,0.034163473753990314,1299.0,1266.0,1211.6875,1.0720585959663693,1.0448238510341983,0.6111111111111112,5.130694161551953,16,94,66.1588858319631,2025,texas-am,0.5
23,B10,122.22765462155469,15,98.47883059076482,44,0.92304824115143,23,0.7469994927208852,0.5329444403337265,0.8527432827103286,0.7469994927208852,0.5329444403337265,0.8527432827103286,0.6067118928474389,0.6983643575792954,113.70364906456452,100.37659976025759,113.70364906456452,100.37659976025759,123.21502141322044,96.88190728254027,136.6068705087533,109.86980438822663,0.9244796234602566,17,-0.02121170867774458,1643.0,1533.0,1452.6625,1.1310266493421564,1.0553036235188835,0.6,3.3478379881847435,27,231,71.40027857374515,2025,illinois,0.5151515151515151
24,WCC,115.06907336963478,55,92.81278426271462,9,0.9221485808936902,24,0.5999115708930713,0.5797953377211301,0.6055264600075757,0.5999115708930713,0.5797953377211301,0.6055264600075757,0.7794488786346758,0.8146954353695344,111.10254187412237,104.97669320416594,111.10254187412237,104.97669320416594,117.55696594230521,91.59739250395779,121.49836245855796,93.89785162262271,0.9508963969823592,5,0.03422923102366715,1322.0,1045.0,1121.1875000000002,1.1791069736328668,0.9320474942861919,0.9444444444444444,4.149893677941679,24,93,61.831975035739966,2025,saint-marys-ca,0.15151515151515152
25,B10,117.86171934269125,27,95.25216173105304,19,0.920511718256858,25,0.6938131434573177,0.4293003191040055,0.8268376578882475,0.6938131434573177,0.4293003191040055,0.8268376578882475,0.6537958963185444,0.7912978579416893,112.46451724084878,102.25864923281209,112.46451724084878,102.25864923281209,119.76436797793647,96.29701850823524,134.77894609027013,113.88424789844622,0.8740458104055817,15,-0.007697772533558633,1458.0,1383.0,1309.2624999999998,1.113604032804728,1.056319874738641,0.65,3.227260201750956,29,200,65.10514515496523,2025,ucla,0.46875
26,B12,120.47990284427722,17,99.30980079110012,59,0.9022294063967989,26,0.7531441214815042,0.5487899066572468,0.851899917185089,0.7531441214815042,0.5487899066572468,0.851899917185089,0.5844062611366958,0.7020142450919754,113.70764319732358,98.1050866106635,113.70764319732358,98.1050866106635,118.14926226320895,97.69534981986274,122.30896426297492,107.70290227622705,0.8119145570770581,15,-0.012762562688483414,1423.0,1384.0,1322.2625,1.076185704427071,1.046690804586835,0.5,1.891679049327736,39,212,64.69863822305497,2025,baylor,0.45454545454545453
27,B10,115.59694731176353,52,95.33093654809004,20,0.9017378049227199,27,0.7595494953224193,0.5889927316470295,0.8448785899787415,0.7652126256504225,0.5889927316470295,0.8448785899787415,0.6349304311432615,0.8142849504787244,113.5166672295205,100.21240323223361,113.6421401919883,99.95315992814223,113.50561088589465,96.69349907261211,121.87975835762788,100.22969134564502,0.9045694924044693,15,0.07104459352967363,1495.0,1502.0,1414.3125000000002,1.0570506871713286,1.0620000883821643,0.7,4.74126837444562,20,37,69.57198769349142,2025,michigan,0.46875
28,A10,116.66056200199816,40,96.35845165975567,27,0.9001349065274356,28,0.5100547332991948,0.39397674919359027,0.5837645054436023,0.5150622808827436,0.39397674919359027,0.5837645054436023,0.8450610721770125,0.8782597750939071,106.58770537416082,105.53927642031691,106.63951529742785,105.4151693312603,119.77560884007674,98.39098985876312,143.48332937322297,123.45803220925255,0.8492399348876909,2,-0.03373668159534915,1407.0,1147.0,1182.0,1.1903553299492386,0.9703891708967851,0.8333333333333334,0.47121101541083144,49,265,66.37030198039362,2025,virginia-commonwealth,0.0625
29,SEC,117.43633528535995,32,97.0276585065941,34,0.8998314540886462,29,0.7364214033741229,0.5050276656290482,0.8833089054894177,0.7364214033741229,0.5050276656290482,0.8833089054894177,0.5878067329630572,0.7640644896541479,114.27483903504245,99.96082969897545,114.27483903504245,99.96082969897545,118.02442249008722,97.5257555966224,129.6473602470966,102.54234712114662,0.9368633728762246,19,0.07919399513510028,1356.0,1373.0,1259.1625000000001,1.0769062769896656,1.0904073143855537,0.5555555555555556,4.750661811136896,19,29,68.0400788189407,2025,mississippi,0.5757575757575758
30,SEC,115.95272284573305,47,95.92093587985774,23,0.8985366828380246,30,0.6998199634143156,0.43038231501225305,0.8858754988702857,0.6998199634143156,0.43038231501225305,0.8858754988702857,0.6239400148462222,0.8496438254792639,112.8473014069952,100.93289956848956,112.8473014069952,100.93289956848956,115.45152973041975,94.26936888676846,117.43756816962777,98.48238448867642,0.883328552670973,16,0.0035396499876709786,1269.0,1303.0,1216.8625,1.0428458433060432,1.0707865514797277,0.4444444444444444,1.977611988760103,38,166,66.4634201584818,2025,georgia,0.5
31,BE,116.70709769025704,38,96.6174972424433,29,0.8977468267525497,31,0.716882782001825,0.6192882288321827,0.7515322477784778,0.716882782001825,0.6192882288321827,0.7515322477784778,0.658533859098062,0.6716539636859922,112.14179453432786,101.05802178537401,112.14179453432786,101.05802178537401,115.92946888725443,96.47283336607295,136.09704518868642,111.74379416316033,0.9061353001827829,14,0.04271123884954986,1488.0,1361.0,1347.325,1.104410591356948,1.0101497411537677,0.65,3.5682127640591146,26,74,67.7915459066582,2025,marquette,0.42424242424242425
32,SEC,118.39228508902113,25,98.86039426138635,49,0.8882898913306374,32,0.7385040211270758,0.5223489954893976,0.8843879132777678,0.7385040211270758,0.5223489954893976,0.8843879132777678,0.6177243979795236,0.8169681745597438,114.22248184185673,101.11813167951539,114.22248184185673,101.11813167951539,118.65679144928949,99.16055581237556,122.69032339232069,104.345465373829,0.8655877913949298,16,0.04004749220439119,1377.0,1416.0,1271.55,1.0829302819393654,1.113601509968149,0.4444444444444444,2.8982941661142263,31,86,68.04407727843112,2025,mississippi-state,0.48484848484848486
33,BE,117.23163688465755,33,98.00725146519406,41,0.8869309621357558,33,0.7046576949164618,0.6074920985454432,0.7526340395112315,0.7114360188292679,0.6074920985454432,0.7526340395112315,0.6848523161279523,0.7421438435563676,111.45750154116385,101.0957359970904,111.48051729125652,100.73995445772216,117.99573071263062,98.4129206854971,125.35722810668653,101.29624255270585,0.9206242402039907,11,0.056188671229660314,1481.0,1375.0,1328.3374999999999,1.1149274939539087,1.035128497087525,0.75,3.3390698626588957,28,51,67.23955763264665,2025,creighton,0.3333333333333333
34,B12,110.0781359086373,104,92.32401287380172,7,0.8831589745393635,34,0.7362351437117953,0.5225491001329415,0.8535485524386344,0.7362351437117953,0.5225491001329415,0.8535485524386344,0.615554547600069,0.764137700613558,113.04781371542775,99.75847556230313,113.04781371542775,99.75847556230313,110.12179300616727,92.22067093613806,125.537410593227,105.915062657676,0.8759487488087312,14,0.007045457419275647,1269.0,1305.0,1283.6624999999997,0.9885776050947973,1.0166223598492596,0.5,1.4131337794893541,41,155,64.25468385066979,2025,west-virginia,0.4375
35,BE,121.6624518227958,16,102.09253669828902,92,0.8825460024402189,35,0.6784604954048226,0.5088588971110074,0.7530800261296766,0.6784604954048226,0.5088588971110074,0.7530800261296766,0.6993815906984082,0.7803919545223192,110.99520534038814,102.6103901188682,110.99520534038814,102.6103901188682,121.79228822969124,102.20754263869152,128.54022362760386,105.28024359526995,0.9085107408085881,12,0.028077918780077926,1500.0,1404.0,1307.7625000000003,1.146997256764894,1.0735894323319408,0.7,2.1781124706820902,36,111,63.85920532983418,2025,connecticut,0.36363636363636365
36,ACC,118.84186019630721,20,99.8928875625237,65,0.8805338162209474,36,0.7102357453887735,0.6740104617766627,0.7170297853202394,0.7102357453887735,0.6740104617766627,0.7170297853202394,0.6489565083228158,0.6148816272316721,113.24268246111004,100.93202283446766,113.24268246111004,100.93202283446766,118.22556869885628,100.16046737699394,136.0294044275484,118.80192882253448,0.8259590285182244,11,0.009665563793609278,1556.0,1468.0,1382.8,1.1252531096326295,1.061614116285797,0.65,1.4108364554450583,42,148,70.62476787066024,2025,north-carolina,0.3142857142857143
37,BE,116.2657161001859,42,97.83514672719897,38,0.8791956253600726,37,0.6672818748279024,0.48971479829166054,0.7534205193253923,0.6672818748279024,0.48971479829166054,0.7534205193253923,0.7129948812879157,0.8171933237444639,110.24157922154663,102.0535403059171,110.24157922154663,102.0535403059171,116.9579549676369,97.11627255088048,128.89162673557928,109.77650683713233,0.863661737574709,11,-0.02215126900378739,1534.0,1444.0,1396.0375,1.0988243510650682,1.0343561687991907,0.65,0.2915098496653277,51,236,69.08269221086195,2025,xavier,0.34375
38,B10,115.15150876670903,54,97.3394467945773,37,0.8735270547175746,38,0.7532931171930879,0.5838826087595295,0.8331945939639596,0.7532931171930879,0.5838826087595295,0.8331945939639596,0.6398062339856099,0.7660427782037654,113.83985414701367,100.78471043673713,113.83985414701367,100.78471043673713,115.31360550007457,100.03525676167122,129.650281016577,111.49997732523089,0.8499727514642762,13,0.13571469319604612,1484.0,1488.0,1374.8250000000005,1.0794101067408575,1.0823195679450108,0.6,5.29442380191481,15,6,67.73034331223944,2025,oregon,0.3939393939393939
39,MWC,111.7678643031099,88,94.88798299315235,16,0.8679393581973536,39,0.6108835659426572,0.5573677099845485,0.6321521066974937,0.6108835659426572,0.5573677099845485,0.6321521066974937,0.7632781708526294,0.7690877791852496,108.94223580918927,102.49297105062925,108.94223580918927,102.49297105062925,111.52230034035361,94.39611103444322,121.22635266667565,98.53427721237189,0.9155551944032206,8,0.07090041563265681,1588.0,1383.0,1451.0875,1.0943516500555617,0.9530782947272304,0.85,2.7678084367031524,32,38,73.12821920383519,2025,new-mexico,0.24242424242424243
40,MWC,116.65865655269396,41,99.17337127428848,55,0.866157219884979,40,0.6157177767626737,0.5558435621447858,0.6323327261105929,0.622973896755516,0.5558435621447858,0.6323327261105929,0.7697946673702498,0.8130722834290658,108.99722603461701,103.43101518399045,109.20724737412044,103.30081549104152,119.79399281902468,99.78611081362268,120.73929426291632,110.27451003986519,0.7393512682125818,7,0.0015377183773357395,1525.0,1318.0,1308.5125,1.1654454963173833,1.0072505994402041,0.8,0.40857593195714115,50,172,66.22633534940326,2025,colorado-state,0.21212121212121213
41,B10,116.84636843613538,35,99.53020359654039,60,0.8634902473176235,41,0.7392280507775422,0.5499340677564781,0.8409363456897487,0.7392280507775422,0.5499340677564781,0.8409363456897487,0.6302884216284401,0.738703319191383,113.9243342140191,100.94939341505037,113.9243342140191,100.94939341505037,116.3013934237828,99.84954554062672,123.94698942592392,107.33746570895676,0.8395086118407444,14,-0.0390323890713673,1515.0,1517.0,1395.9374999999995,1.0852921423774349,1.0867248712782631,0.45,-0.9993527104135024,59,279,67.07400154671541,2025,ohio-state,0.4375
42,MWC,116.13795158059611,43,99.00422562131884,51,0.8624258565861297,42,0.6023842471803407,0.5016503750221003,0.6327106969700531,0.6101422757873345,0.5016503750221003,0.6327106969700531,0.7650250881954745,0.8173413993380332,108.53100987768173,102.65294925197385,108.7773022010797,102.54750749515081,117.37293069368197,100.5230454366778,124.84330591646862,110.11456022679563,0.8090251646118324,7,0.010766312015928037,1480.0,1325.0,1300.4250000000002,1.138089470749947,1.0188976680700539,0.7,0.5448552786547168,48,142,65.47410431249162,2025,boise-state,0.21212121212121213
43,SEC,118.70112111762585,21,101.27792057070167,85,0.8612264103415878,43,0.6872498875439763,0.3851034799194371,0.8962885686164425,0.6872498875439763,0.3851034799194371,0.8962885686164425,0.6409917388062484,0.9011994382868755,112.52762431735316,101.81087553835624,112.52762431735316,101.81087553835624,120.13306676856807,101.73550443854629,124.66681575138861,105.74312206070543,0.8691276033631218,15,0.04115048223362061,1351.0,1455.0,1255.4375000000005,1.0761188828595605,1.158958530392791,0.4444444444444444,1.4474273404926463,40,82,69.6332286826703,2025,vanderbilt,0.46875
44,SEC,111.90758083493532,86,95.5401897640757,22,0.8603804199558521,44,0.7100896222547602,0.4553030140849591,0.8810575993229253,0.7100896222547602,0.4553030140849591,0.8810575993229253,0.6360626069515447,0.8377942700090737,113.68832674263778,101.86816291003439,113.68832674263778,101.86816291003439,111.69991696997492,95.62623185733487,118.96769212835366,100.66562436829447,0.8722551699940662,17,0.03214589763252251,1303.0,1346.0,1260.8250000000003,1.0334503202268355,1.0675549739258023,0.4444444444444444,1.1658582559772293,43,103,69.3371511895724,2025,arkansas,0.5151515151515151
45,B12,111.51077925239568,91,95.40295910673112,21,0.857433387923242,45,0.7139172321696226,0.42943665176426576,0.8587666798552952,0.7139172321696226,0.42943665176426576,0.8587666798552952,0.6470783855628665,0.8543146724414683,112.04610126214791,100.83586434827325,112.04610126214791,100.83586434827325,110.00654412104902,96.21562592405535,115.73307879736895,102.98352845249526,0.7928597964487333,13,-0.03181906684472069,1311.0,1381.0,1309.5875,1.0010785839052372,1.0545305296515124,0.35,-1.0789476766637136,60,258,65.31749003894271,2025,cincinnati,0.3939393939393939
46,BW,113.376734466449,65,97.07653344001346,35,0.8563119554080207,46,0.4076460159991467,0.3811746316204106,0.41714814527919464,0.41766841444631264,0.3811746316204106,0.41714814527919464,0.8857664693542641,0.872253109721798,105.13440900516431,107.97846292669018,105.175818637226,107.63011396898787,115.99808872727326,97.26800383621908,103.25113164521495,89.56825739834775,0.8368366244212201,2,0.026600138734945822,1606.0,1243.0,1339.175,1.1992458043198237,0.9281833964941102,0.9,0.8314360492514675,45,115,65.88745337285202,2025,california-san-diego,0.06060606060606061
47,SEC,117.67603825850082,29,100.95586076824152,80,0.8535097544494878,47,0.7124208772423887,0.4400407042432057,0.8866408064479504,0.7124208772423887,0.4400407042432057,0.8866408064479504,0.6072101436533026,0.8179324394510311,113.43839417458685,101.15183962400418,113.43839417458685,101.15183962400418,116.69335440388164,101.1136876328781,129.9866121435513,109.75035971927547,0.8750170472536143,19,0.06799176547605146,1357.0,1432.0,1267.1625000000001,1.0708965898217473,1.130083947402168,0.3333333333333333,2.053200985587004,37,42,68.49909154880609,2025,oklahoma,0.5757575757575758
48,ACC,116.83404098875954,36,100.30147064804635,70,0.8525323530347712,48,0.627832999656278,0.4420772664935244,0.714078616379422,0.627832999656278,0.4420772664935244,0.714078616379422,0.7708960300415091,0.8763603123509237,109.93352032808505,103.9464634097562,109.93352032808505,103.9464634097562,118.47437721299886,101.3108634917459,128.4329262504346,124.9045526191042,0.5794106825648,6,-0.0048542842990499935,1547.0,1445.0,1355.1375,1.1415815738255344,1.0663124590678068,0.65,-0.4039535055383424,56,189,68.90240111588737,2025,southern-methodist,0.18181818181818182
49,SEC,116.79075847269453,37,100.26954254647703,69,0.8524569273722372,49,0.7091228615415073,0.4051605616363635,0.894573540816967,0.7091228615415073,0.4051605616363635,0.894573540816967,0.6282016429993746,0.876812342598439,112.36217459265424,101.84256683556546,112.36217459265424,101.84256683556546,115.62034921065379,100.89991858833854,125.62788554730493,107.55510456228731,0.8564596111033593,18,0.007817076130403722,1324.0,1406.0,1256.4125000000001,1.0537940365922815,1.119059226169749,0.3333333333333333,-0.0000586003482686559,53,152,67.35948777880549,2025,texas,0.5294117647058824
50,MWC,122.51985463669054,14,105.22308761109902,147,0.8519766496594418,50,0.5955355630781068,0.49174025473192723,0.6337677228421148,0.5955355630781068,0.49174025473192723,0.6337677228421148,0.7771565265251532,0.8257977837779614,108.23297484739146,102.83570526779164,108.23297484739146,102.83570526779164,124.35267477019035,108.08648424724238,117.90094508410202,109.88002582193597,0.6921608284847387,6,0.07646533930943555,1573.0,1447.0,1320.875,1.1908772593924482,1.0954859468155578,0.75,2.2732639604427525,35,32,67.68874002430996,2025,utah-state,0.18181818181818182
